Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-30 00:00:00-04:00,140.4400024,144.6433258,140.156662,143.0033264,144436800,0,0
2020-10-01 00:00:00-04:00,146.9199982,149.6266632,144.8066711,149.386673,152224500,0,0
2020-10-02 00:00:00-04:00,140.4633331,146.3766632,138.3333282,138.363327,214290000,0,0
2020-10-05 00:00:00-04:00,141.1166687,144.5466614,139.7766724,141.8933258,134168400,0,0
2020-10-06 00:00:00-04:00,141.2633362,142.9266663,135.3500061,137.9933319,147438900,0,0
2020-10-07 00:00:00-04:00,139.956665,143.3000031,137.9499969,141.7666626,129383100,0,0
2020-10-08 00:00:00-04:00,146.1466675,146.3333282,141.7666626,141.9733276,121263300,0,0
2020-10-09 00:00:00-04:00,143.3766632,144.863327,142.1533356,144.6666718,86777100,0,0
2020-10-12 00:00:00-04:00,147.3333282,149.5800018,146.1933289,147.4333344,116373300,0,0
2020-10-13 00:00:00-04:00,147.7833405,149.6300049,145.5333405,148.8833313,103391100,0,0
2020-10-14 00:00:00-04:00,149.9266663,155.3000031,149.1166687,153.7666626,143639100,0,0
2020-10-15 00:00:00-04:00,150.1033325,152.1900024,147.5,149.6266632,107017200,0,0
2020-10-16 00:00:00-04:00,151.4799957,151.9833374,146.2833405,146.5566711,98327700,0,0
2020-10-19 00:00:00-04:00,148.7466736,149,142.956665,143.6100006,108863400,0,0
2020-10-20 00:00:00-04:00,143.9166718,143.9166718,139.6833344,140.6466675,94968900,0,0
2020-10-21 00:00:00-04:00,140.8999939,144.3166656,140.4166718,140.8800049,97111500,0,0
2020-10-22 00:00:00-04:00,147.3066711,148.4100037,141.5033264,141.9299927,119979600,0,0
2020-10-23 00:00:00-04:00,140.613327,140.9633331,135.793335,140.2100067,101151000,0,0
2020-10-26 00:00:00-04:00,137.2100067,141.9199982,136.6666718,140.093338,84717600,0,0
2020-10-27 00:00:00-04:00,141.2533264,143.5,140.0333405,141.5599976,68059500,0,0
2020-10-28 00:00:00-04:00,138.8266602,139.5333405,135.3333282,135.3399963,76354200,0,0
2020-10-29 00:00:00-04:00,136.6533356,139.3533325,135.4866638,136.9433289,67965900,0,0
2020-10-30 00:00:00-04:00,135.6333313,135.863327,126.3700027,129.3466644,127533900,0,0
2020-11-02 00:00:00-05:00,131.3333282,135.6600037,130.7666626,133.5033264,87063300,0,0
2020-11-03 00:00:00-05:00,136.5766602,142.5899963,135.5633392,141.3000031,103055100,0,0
2020-11-04 00:00:00-05:00,143.5399933,145.1333313,139.0333405,140.3266602,96429300,0,0
2020-11-05 00:00:00-05:00,142.7666626,146.6666718,141.3333282,146.0299988,85243500,0,0
2020-11-06 00:00:00-05:00,145.3666687,145.5233307,141.4266663,143.3166656,65118000,0,0
2020-11-09 00:00:00-05:00,146.5,150.8333282,140.3333282,140.4199982,104499000,0,0
2020-11-10 00:00:00-05:00,140.0299988,140.0299988,132.0099945,136.7866669,90852600,0,0
2020-11-11 00:00:00-05:00,138.8166656,139.5666656,136.8600006,139.043335,52073100,0,0
2020-11-12 00:00:00-05:00,138.3500061,141,136.5066681,137.2533264,59565300,0,0
2020-11-13 00:00:00-05:00,136.9499969,137.5099945,133.886673,136.1666718,59313300,0,0
2020-11-16 00:00:00-05:00,136.3099976,137.4833374,134.6966705,136.0299988,80515800,0,0
2020-11-17 00:00:00-05:00,153.3899994,154,144.3366699,147.2033386,183564900,0,0
2020-11-18 00:00:00-05:00,149.4499969,165.3333282,147.8333282,162.2133331,234132000,0,0
2020-11-19 00:00:00-05:00,164,169.5366669,162.5233307,166.4233398,187425900,0,0
2020-11-20 00:00:00-05:00,165.9966736,167.5,163.0200043,163.2033386,98735700,0,0
2020-11-23 00:00:00-05:00,167.8333282,175.3333282,167.2633362,173.9499969,150780900,0,0
2020-11-24 00:00:00-05:00,180.1333313,186.6633301,175.3999939,185.1266632,160945500,0,0
2020-11-25 00:00:00-05:00,183.3533325,191.3333282,181.7899933,191.3333282,146790600,0,0
2020-11-27 00:00:00-05:00,193.7200012,199.593338,192.8166656,195.2533264,112683300,0,0
2020-11-30 00:00:00-05:00,200.7366638,202.6000061,184.8366699,189.1999969,189009300,0,0
2020-12-01 00:00:00-05:00,199.1966705,199.2833405,190.6833344,194.9199982,120310500,0,0
2020-12-02 00:00:00-05:00,185.4799957,190.5133362,180.4033356,189.6066742,143327100,0,0
2020-12-03 00:00:00-05:00,196.6733398,199.656662,194.1433258,197.793335,127656000,0,0
2020-12-04 00:00:00-05:00,197.0033264,199.6799927,195.1666718,199.6799927,88203900,0,0
2020-12-07 00:00:00-05:00,201.6399994,216.2633362,201.0166626,213.9199982,168929100,0,0
2020-12-08 00:00:00-05:00,208.5033264,217.093338,206.1666718,216.6266632,192795000,0,0
2020-12-09 00:00:00-05:00,217.8966675,218.1066742,196,201.4933319,213873600,0,0
2020-12-10 00:00:00-05:00,191.456665,209.25,188.7799988,209.0233307,201249600,0,0
2020-12-11 00:00:00-05:00,205.0033264,208,198.9333344,203.3300018,139425000,0,0
2020-12-14 00:00:00-05:00,206.3333282,214.25,203.3999939,213.2766724,156121800,0,0
2020-12-15 00:00:00-05:00,214.4266663,215.6333313,207.9333344,211.0833282,135214500,0,0
2020-12-16 00:00:00-05:00,209.4100037,210.8333282,201.6666718,207.5899963,126287400,0,0
2020-12-17 00:00:00-05:00,209.3966675,219.6066742,206.5,218.6333313,168810300,0,0
2020-12-18 00:00:00-05:00,222.9666595,231.6666718,209.5133362,231.6666718,666378600,0,0
2020-12-21 00:00:00-05:00,222.0800018,222.8333282,215.3566742,216.6199951,174135900,0,0
2020-12-22 00:00:00-05:00,216,216.6266632,204.7433319,213.4466705,155148000,0,0
2020-12-23 00:00:00-05:00,210.7333374,217.1666718,207.5233307,215.3266602,99519000,0,0
2020-12-24 00:00:00-05:00,214.3300018,222.0299988,213.6666718,220.5899963,68596800,0,0
2020-12-28 00:00:00-05:00,224.8366699,227.1333313,220.2666626,221.2299957,96835800,0,0
2020-12-29 00:00:00-05:00,220.3333282,223.3000031,218.3333282,221.9966736,68732400,0,0
2020-12-30 00:00:00-05:00,224,232.1999969,222.7866669,231.593338,128538000,0,0
2020-12-31 00:00:00-05:00,233.3300018,239.5733337,230.3733368,235.2233276,148949700,0,0
2021-01-04 00:00:00-05:00,239.8200073,248.1633301,239.0633392,243.2566681,145914600,0,0
2021-01-05 00:00:00-05:00,241.2200012,246.9466705,239.7333374,245.0366669,96735600,0,0
2021-01-06 00:00:00-05:00,252.8300018,258,249.6999969,251.9933319,134100000,0,0
2021-01-07 00:00:00-05:00,259.2099915,272.3299866,258.3999939,272.0133362,154496700,0,0
2021-01-08 00:00:00-05:00,285.3333435,294.8299866,279.4633179,293.3399963,225166500,0,0
2021-01-11 00:00:00-05:00,283.1333313,284.8099976,267.8733215,270.3966675,177904800,0,0
2021-01-12 00:00:00-05:00,277,289.3333435,275.7799988,283.1466675,138812100,0,0
2021-01-13 00:00:00-05:00,284.2533264,286.8233337,277.3333435,284.8033447,99937500,0,0
2021-01-14 00:00:00-05:00,281.1300049,287.6666565,279.5833435,281.6666565,93798900,0,0
2021-01-15 00:00:00-05:00,284,286.6333313,273.0333252,275.3866577,116332800,0,0
2021-01-19 00:00:00-05:00,279.2666626,283.3333435,277.6666565,281.5166626,76101000,0,0
2021-01-20 00:00:00-05:00,286.2466736,286.5,279.0933228,283.4833374,76997700,0,0
2021-01-21 00:00:00-05:00,285,285.2399902,280.4733276,281.6633301,61563300,0,0
2021-01-22 00:00:00-05:00,278.1033325,282.6666565,276.206665,282.2133179,60199500,0,0
2021-01-25 00:00:00-05:00,285,300.1333313,279.6066589,293.6000061,123520200,0,0
2021-01-26 00:00:00-05:00,297.1266785,298.6333313,290.5333252,294.3633423,69394800,0,0
2021-01-27 00:00:00-05:00,290.1166687,297.1666565,286.2200012,288.0533447,82002000,0,0
2021-01-28 00:00:00-05:00,273.3333435,282.6666565,267,278.4766541,79134000,0,0
2021-01-29 00:00:00-05:00,276.6666565,280.8033447,260.0333252,264.5100098,104972400,0,0
2021-02-01 00:00:00-05:00,271.4299927,280.6666565,265.186676,279.936676,76174200,0,0
2021-02-02 00:00:00-05:00,281.5599976,293.5,280.7333374,290.9299927,73038600,0,0
2021-02-03 00:00:00-05:00,292.3399963,292.6933289,284.3533325,284.8966675,55030500,0,0
2021-02-04 00:00:00-05:00,285,285.5,277.8066711,283.3299866,47438100,0,0
2021-02-05 00:00:00-05:00,281.6666565,288.2566528,279.6566772,284.0766602,55699800,0,0
2021-02-08 00:00:00-05:00,289.8900146,292.5899963,284.9166565,287.8066711,60485100,0,0
2021-02-09 00:00:00-05:00,285.0400085,286.6000061,280.5833435,283.1533203,45473100,0,0
2021-02-10 00:00:00-05:00,281.2133179,281.6066589,266.6733398,268.2733459,108648300,0,0
2021-02-11 00:00:00-05:00,270.813324,276.6266785,267.2433472,270.5533447,64868400,0,0
2021-02-12 00:00:00-05:00,267.0866699,272.4433289,261.7766724,272.0400085,71304900,0,0
2021-02-16 00:00:00-05:00,272.6666565,273.6666565,264.1466675,265.4066772,59406900,0,0
2021-02-17 00:00:00-05:00,259.6966553,266.6133423,254.0033264,266.0499878,77989500,0,0
2021-02-18 00:00:00-05:00,260.2999878,264.8966675,258.7566528,262.4599915,53871300,0,0
2021-02-19 00:00:00-05:00,265,265.5966797,259.1233215,260.4333191,56874900,0,0
2021-02-22 00:00:00-05:00,254.2133331,256.1666565,236.7333374,238.1666718,111809100,0,0
2021-02-23 00:00:00-05:00,220.7100067,237.8699951,206.3333282,232.9466705,199820700,0,0
2021-02-24 00:00:00-05:00,237.2833405,248.3333282,231.3899994,247.3399963,110301000,0,0
2021-02-25 00:00:00-05:00,242.0500031,245.7366638,223.5266724,227.406662,117071700,0,0
2021-02-26 00:00:00-05:00,233.3333282,235.5666656,219.8366699,225.1666718,123267600,0,0
2021-03-01 00:00:00-05:00,230.0366669,239.6666718,228.3500061,239.4766693,81408600,0,0
2021-03-02 00:00:00-05:00,239.4266663,240.3699951,228.3333282,228.8133392,71196600,0,0
2021-03-03 00:00:00-05:00,229.3300018,233.5666656,217.2366638,217.7333374,90624000,0,0
2021-03-04 00:00:00-05:00,218.6000061,222.8166656,200,207.1466675,197758500,0,0
2021-03-05 00:00:00-05:00,208.6866608,209.2799988,179.8300018,199.3166656,268189500,0,0
2021-03-08 00:00:00-05:00,200.1833344,206.7100067,186.2633362,187.6666718,155361000,0,0
2021-03-09 00:00:00-05:00,202.7266693,226.0299988,198.4033356,224.5266724,202569900,0,0
2021-03-10 00:00:00-05:00,233.4333344,239.2833405,218.3533325,222.6866608,181817100,0,0
2021-03-11 00:00:00-05:00,233.1333313,234.1666718,225.7266693,233.1999969,108761700,0,0
2021-03-12 00:00:00-05:00,223.3333282,231.6266632,222.0466614,231.2433319,100751400,0,0
2021-03-15 00:00:00-04:00,231.363327,237.7266693,228.0133362,235.9799957,88006800,0,0
2021-03-16 00:00:00-04:00,234.4499969,235.9733276,223.6666718,225.6266632,96587100,0,0
2021-03-17 00:00:00-04:00,218.956665,234.5766602,217.0033264,233.9366608,121117500,0,0
2021-03-18 00:00:00-04:00,228.0966644,229.7433319,217.3333282,217.7200012,99674400,0,0
2021-03-19 00:00:00-04:00,215.5333405,219.0766602,208.206665,218.2899933,128682000,0,0
2021-03-22 00:00:00-04:00,228.1966705,233.206665,222.9166718,223.3333282,118536600,0,0
2021-03-23 00:00:00-04:00,225.2566681,225.9333344,219.1699982,220.7200012,91475700,0,0
2021-03-24 00:00:00-04:00,222.636673,222.6733398,210.0366669,210.0899963,101385600,0,0
2021-03-25 00:00:00-04:00,204.3333282,215.1666718,203.1666718,213.4633331,117674700,0,0
2021-03-26 00:00:00-04:00,213.956665,214.6066742,199.9633331,206.2366638,101558400,0,0
2021-03-29 00:00:00-04:00,205.2133331,205.4933319,198.6733398,203.7633362,85911000,0,0
2021-03-30 00:00:00-04:00,200.5833282,212.5533295,197.0033264,211.8733368,118297200,0,0
2021-03-31 00:00:00-04:00,215.5399933,224,213.7033386,222.6433258,100011900,0,0
2021-04-01 00:00:00-04:00,229.456665,230.8066711,219.8066711,220.5833282,105895200,0,0
2021-04-05 00:00:00-04:00,235.9033356,236.0533295,228.2333374,230.3500061,125528400,0,0
2021-04-06 00:00:00-04:00,230.1000061,232.1833344,227.1233368,230.5399933,84815400,0,0
2021-04-07 00:00:00-04:00,229,230.4600067,222.613327,223.656662,78928200,0,0
2021-04-08 00:00:00-04:00,225.793335,229.8500061,223.8833313,227.9333344,71772900,0,0
2021-04-09 00:00:00-04:00,225.9233398,226.9900055,223.1433258,225.6733398,64311300,0,0
2021-04-12 00:00:00-04:00,228.5666656,234.9333344,227.363327,233.9933319,87407100,0,0
2021-04-13 00:00:00-04:00,237.5666656,254.3333282,236.886673,254.1066742,133958400,0,0
2021-04-14 00:00:00-04:00,256.8999939,260.2633362,242.6766663,244.0766602,147052200,0,0
2021-04-15 00:00:00-04:00,247.6999969,247.8966675,240.4366608,246.2833405,83546700,0,0
2021-04-16 00:00:00-04:00,242.8833313,249.8033295,241.5333405,246.593338,83938500,0,0
2021-04-19 00:00:00-04:00,239.8666687,241.8000031,230.6000061,238.2100067,119058600,0,0
2021-04-20 00:00:00-04:00,239.1399994,245.75,236.8966675,239.6633301,106827000,0,0
2021-04-21 00:00:00-04:00,234.9233398,248.2799988,232.6666718,248.0399933,93646500,0,0
2021-04-22 00:00:00-04:00,247.1666718,251.2566681,239.3466644,239.8966675,106770900,0,0
2021-04-23 00:00:00-04:00,239.9333344,245.7866669,238.4866638,243.1333313,85110000,0,0
2021-04-26 00:00:00-04:00,247,249.7666626,244.2033386,246.0666656,93115500,0,0
2021-04-27 00:00:00-04:00,239.3200073,241.3333282,234.4499969,234.9133301,88311000,0,0
2021-04-28 00:00:00-04:00,232.136673,236.1666718,231.1999969,231.4666595,66813000,0,0
2021-04-29 00:00:00-04:00,233.1699982,234.0833282,222.8333282,225.6666718,86536200,0,0
2021-04-30 00:00:00-04:00,222.5299988,238.4900055,222.0466614,236.4799957,122276100,0,0
2021-05-03 00:00:00-04:00,234.6000061,235.3333282,226.8333282,228.3000031,81129300,0,0
2021-05-04 00:00:00-04:00,226.3133392,227.8166656,219.2333374,224.5333405,89217900,0,0
2021-05-05 00:00:00-04:00,227.0200043,228.4333344,222.4466705,223.6466675,65705700,0,0
2021-05-06 00:00:00-04:00,226.9199982,227.0066681,216.6666718,221.1799927,83353800,0,0
2021-05-07 00:00:00-04:00,221.9333344,230,220.0733337,224.1233368,70407600,0,0
2021-05-10 00:00:00-04:00,221.6333313,221.6833344,209.2033386,209.6799927,94177200,0,0
2021-05-11 00:00:00-04:00,199.7466736,209.0333405,198.5333405,205.7333374,139511700,0,0
2021-05-12 00:00:00-04:00,200.8300018,206.8033295,195.5899963,196.6300049,101470800,0,0
2021-05-13 00:00:00-04:00,200.5133362,202.1533356,186.5500031,190.5633392,132554700,0,0
2021-05-14 00:00:00-04:00,194.4700012,197.6233368,190.1533356,196.5800018,100112700,0,0
2021-05-17 00:00:00-04:00,191.8500061,196.5766602,187.0666656,192.2766724,97171200,0,0
2021-05-18 00:00:00-04:00,189.3333282,198.75,187.793335,192.6233368,110491800,0,0
2021-05-19 00:00:00-04:00,184.1833344,188.7366638,182.3266602,187.8200073,118735200,0,0
2021-05-20 00:00:00-04:00,191.6666718,196.2833405,190.3566742,195.593338,92463300,0,0
2021-05-21 00:00:00-04:00,198.7033386,198.8933258,193.3333282,193.6266632,78091800,0,0
2021-05-24 00:00:00-04:00,193.8666687,204.8266602,191.2166595,202.1466675,103674300,0,0
2021-05-25 00:00:00-04:00,202.4366608,204.6633301,198.5700073,201.5633392,84017700,0,0
2021-05-26 00:00:00-04:00,202.5200043,208.7233276,200.5,206.3766632,85917900,0,0
2021-05-27 00:00:00-04:00,206.7466736,210.3766632,205.4033356,210.2833405,79111800,0,0
2021-05-28 00:00:00-04:00,209.5,211.863327,207.4600067,208.406662,68211000,0,0
2021-06-01 00:00:00-04:00,209.2666626,211.2666626,206.8500061,207.9666595,54254700,0,0
2021-06-02 00:00:00-04:00,206.7100067,207.7866669,199.7133331,201.706665,69908400,0,0
2021-06-03 00:00:00-04:00,200.6000061,201.5166626,190.406662,190.9466705,90335700,0,0
2021-06-04 00:00:00-04:00,193.2366638,200.2033386,192.3999939,199.6833344,72110700,0,0
2021-06-07 00:00:00-04:00,197.2766724,203.3333282,194.293335,201.7100067,67631100,0,0
2021-06-08 00:00:00-04:00,207.6699982,207.6966705,198.5,201.1966705,78160200,0,0
2021-06-09 00:00:00-04:00,200.7233276,203.9299927,199.2100067,199.593338,49753800,0,0
2021-06-10 00:00:00-04:00,201.293335,205.5299988,200.1666718,203.3733368,71758800,0,0
2021-06-11 00:00:00-04:00,203.4100037,204.1866608,200.5066681,203.2966614,48615900,0,0
2021-06-14 00:00:00-04:00,204.0766602,208.4966736,203.0599976,205.8966675,61272000,0,0
2021-06-15 00:00:00-04:00,205.5633392,205.5966644,199.4100037,199.7866669,53292300,0,0
2021-06-16 00:00:00-04:00,199.1799927,202.8333282,197.8333282,201.6233368,66432300,0,0
2021-06-17 00:00:00-04:00,200.6300049,207.156662,200.4466705,205.5333405,68104200,0,0
2021-06-18 00:00:00-04:00,204.456665,209.4499969,203.9333344,207.7700043,73682700,0,0
2021-06-21 00:00:00-04:00,208.1600037,210.4633331,202.9600067,206.9433289,74438100,0,0
2021-06-22 00:00:00-04:00,206.0833282,209.5233307,205.1666718,207.9033356,57476700,0,0
2021-06-23 00:00:00-04:00,210.6666718,219.0666656,210.0133362,218.8566742,93297600,0,0
2021-06-24 00:00:00-04:00,224.9966736,232.5399933,222.5366669,226.6066742,137947200,0,0
2021-06-25 00:00:00-04:00,229.8600006,231.2700043,222.8999939,223.956665,97490100,0,0
2021-06-28 00:00:00-04:00,223.8800049,231.5666656,223.4400024,229.5733337,64884600,0,0
2021-06-29 00:00:00-04:00,228.2166595,229.1699982,225.2966614,226.9199982,52143900,0,0
2021-06-30 00:00:00-04:00,226.5899963,230.9366608,226.0466614,226.5666656,56774700,0,0
2021-07-01 00:00:00-04:00,227.9733276,229.3300018,224.2666626,225.9733276,55903500,0,0
2021-07-02 00:00:00-04:00,226.3266602,233.3333282,224.4199982,226.3000031,81163500,0,0
2021-07-06 00:00:00-04:00,227.2366638,228,217.1333313,219.8600006,69853500,0,0
2021-07-07 00:00:00-04:00,221.4233398,221.8999939,212.7733307,214.8833313,56376000,0,0
2021-07-08 00:00:00-04:00,209.456665,218.1433258,206.8200073,217.6033325,68319900,0,0
2021-07-09 00:00:00-04:00,217.7266693,219.636673,214.8966675,218.9833374,54421500,0,0
2021-07-12 00:00:00-04:00,220.7333374,229.0800018,220.7200012,228.5666656,77781000,0,0
2021-07-13 00:00:00-04:00,228.7733307,231.093338,222.1000061,222.8466644,62898300,0,0
2021-07-14 00:00:00-04:00,223.5833282,226.2033386,217.613327,217.793335,64923600,0,0
2021-07-15 00:00:00-04:00,219.4633331,222.0466614,212.6266632,216.8666687,60628800,0,0
2021-07-16 00:00:00-04:00,218.2266693,218.8999939,214.0666656,214.7400055,49113000,0,0
2021-07-19 00:00:00-04:00,209.9633331,215.7333374,207.0966644,215.406662,63891300,0,0
2021-07-20 00:00:00-04:00,217.3300018,220.7966614,213.5,220.1666718,46461300,0,0
2021-07-21 00:00:00-04:00,219.8699951,221.6199951,216.7633362,218.4299927,41859900,0,0
2021-07-22 00:00:00-04:00,218.8133392,220.7233276,214.8666687,216.4199982,45317100,0,0
2021-07-23 00:00:00-04:00,215.4533386,216.2666626,212.4333344,214.4600067,43814700,0,0
2021-07-26 00:00:00-04:00,216.9900055,222.7333374,215.7033386,219.206665,76009800,0,0
2021-07-27 00:00:00-04:00,221.1333313,222.1666718,209.0800018,214.9266663,98439900,0,0
2021-07-28 00:00:00-04:00,215.6666718,218.3233337,213.1333313,215.6600037,48019800,0,0
2021-07-29 00:00:00-04:00,216.5966644,227.8966675,216.2666626,225.7833405,91183800,0,0
2021-07-30 00:00:00-04:00,223.9199982,232.5099945,223,229.0666656,88969200,0,0
2021-08-02 00:00:00-04:00,233.3333282,242.3133392,232.8000031,236.5566711,100847400,0,0
2021-08-03 00:00:00-04:00,239.6666718,240.8833313,233.6699982,236.5800018,64860900,0,0
2021-08-04 00:00:00-04:00,237,241.6333313,236.3099976,236.9733276,51007800,0,0
2021-08-05 00:00:00-04:00,238.6666718,240.3166656,237.136673,238.2100067,38758800,0,0
2021-08-06 00:00:00-04:00,237.3000031,238.7766724,232.543335,233.0333405,46869000,0,0
2021-08-09 00:00:00-04:00,236.7233276,239.6766663,235.043335,237.9199982,44145900,0,0
2021-08-10 00:00:00-04:00,237.9966736,238.863327,233.9600067,236.6633301,40296900,0,0
2021-08-11 00:00:00-04:00,237.5700073,238.3933258,234.7366638,235.9400024,29401800,0,0
2021-08-12 00:00:00-04:00,235.4466705,240.9333344,233.1333313,240.75,52377300,0,0
2021-08-13 00:00:00-04:00,241.2366638,243.3000031,238.113327,239.0566711,50194500,0,0
2021-08-16 00:00:00-04:00,235.0233307,236.5,225.4666595,228.7233276,68032200,0,0
2021-08-17 00:00:00-04:00,224.2200012,224.8600006,216.2799988,221.9033356,71163900,0,0
2021-08-18 00:00:00-04:00,223.25,231.9233398,223.1166687,229.6633301,61048200,0,0
2021-08-19 00:00:00-04:00,226.0700073,228.8500061,222.5299988,224.4900055,42940500,0,0
2021-08-20 00:00:00-04:00,227.6166687,230.7100067,224.5666656,226.7533264,44525700,0,0
2021-08-23 00:00:00-04:00,228.4799957,237.3766632,226.9166718,235.4333344,60794700,0,0
2021-08-24 00:00:00-04:00,236.8933258,238.406662,234.2133331,236.1633301,39249300,0,0
2021-08-25 00:00:00-04:00,235.6766663,238.9900055,234.6666718,237.0666656,37936800,0,0
2021-08-26 00:00:00-04:00,236.1033325,238.4666595,232.5399933,233.7200012,39642900,0,0
2021-08-27 00:00:00-04:00,235,238.3333282,234.0333405,237.3066711,41501400,0,0
